name,type,id,test,url,locale,images,distance,units,sales,dates,classifications,ageRestrictions,ticketing,nameOrigin,_links,_embedded,ticketTextLines,promoter,promoters,info,pleaseNote,ticketLimit,linkMoreInfo,seatmap,accessibility,description,products
Mods Mayday,event,G5dFZ975dZstp,False,https://www.ticketweb.uk/event/mods-mayday-round-chapel-tickets/11770435?REFERRAL_ID=tmfeed,en-us,"[{'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_LANDSCAPE_16_9.jpg', 'width': 1136, 'height': 639, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_3_2.jpg', 'width': 1024, 'height': 683, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_LARGE_16_9.jpg', 'width': 2048, 'height': 1152, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_EVENT_DETAIL_PAGE_16_9.jpg', 'width': 205, 'height': 115, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg', 'width': 640, 'height': 360, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_16_9.jpg', 'width': 1024, 'height': 576, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RECOMENDATION_16_9.jpg', 'width': 100, 'height': 56, 'fallback': True}, {'ratio': '4_3', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_CUSTOM.jpg', 'width': 305, 'height': 225, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_ARTIST_PAGE_3_2.jpg', 'width': 305, 'height': 203, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_3_2.jpg', 'width': 640, 'height': 427, 'fallback': True}]",4.58,MILES,"{'public': {'startDateTime': '2022-02-02T14:00:00Z', 'startTBD': False, 'startTBA': False, 'endDateTime': '2030-05-01T23:00:00Z'}}","{'start': {'localDate': '2022-05-02', 'localTime': '15:00:00', 'dateTime': '2022-05-02T14:00:00Z', 'dateTBD': False, 'dateTBA': False, 'timeTBA': False, 'noSpecificTime': False}, 'timezone': 'Europe/London', 'status': {'code': 'cancelled'}, 'spanMultipleDays': False}","[{'primary': True, 'segment': {'id': 'KZFzniwnSyZfZ7v7nJ', 'name': 'Music'}, 'genre': {'id': 'KnvZfZ7vAeA', 'name': 'Rock'}, 'subGenre': {'id': 'KZazBEonSMnZfZ7v6F1', 'name': 'Pop'}, 'type': {'id': 'KZAyXgnZfZ7v7nI', 'name': 'Undefined'}, 'subType': {'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}, 'family': False}]",{'legalAgeEnforced': False},{'safeTix': {'enabled': False}},custom,"{'self': {'href': '/discovery/v2/events/G5dFZ975dZstp?locale=en-us'}, 'attractions': [{'href': '/discovery/v2/attractions/K8vZ9174iLf?locale=en-us'}, {'href': '/discovery/v2/attractions/K8vZ9172zmV?locale=en-us'}, {'href': '/discovery/v2/attractions/K8vZ917oo9V?locale=en-us'}, {'href': '/discovery/v2/attractions/K8vZ9179FS0?locale=en-us'}], 'venues': [{'href': '/discovery/v2/venues/KovZ9177px0?locale=en-de'}]}","{'venues': [{'name': 'Round Chapel', 'type': 'venue', 'id': 'KovZ9177px0', 'test': False, 'url': 'https://www.ticketmaster.co.uk/round-chapel-tickets-london/venue/413474', 'locale': 'en-de', 'distance': 4.58, 'units': 'MILES', 'postalCode': 'E5 0LY', 'timezone': 'Europe/London', 'city': {'name': 'London'}, 'country': {'name': 'Great Britain', 'countryCode': 'GB'}, 'address': {'line1': '1D Glenarm Road'}, 'location': {'longitude': '-0.04993000', 'latitude': '51.55274900'}, 'markets': [{'name': 'London', 'id': '202'}], 'dmas': [{'id': 602}], 'upcomingEvents': {'ticketmaster': 1, '_total': 1, '_filtered': 0}, '_links': {'self': {'href': '/discovery/v2/venues/KovZ9177px0?locale=en-de'}}}], 'attractions': [{'name': 'Mods Mayday', 'type': 'attraction', 'id': 'K8vZ9174iLf', 'test': False, 'url': 'https://www.ticketmaster.com/mods-mayday-tickets/artist/2320027', 'locale': 'en-us', 'images': [{'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_LANDSCAPE_16_9.jpg', 'width': 1136, 'height': 639, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_3_2.jpg', 'width': 1024, 'height': 683, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_LARGE_16_9.jpg', 'width': 2048, 'height': 1152, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_EVENT_DETAIL_PAGE_16_9.jpg', 'width': 205, 'height': 115, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg', 'width': 640, 'height': 360, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_16_9.jpg', 'width': 1024, 'height': 576, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RECOMENDATION_16_9.jpg', 'width': 100, 'height': 56, 'fallback': True}, {'ratio': '4_3', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_CUSTOM.jpg', 'width': 305, 'height': 225, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_ARTIST_PAGE_3_2.jpg', 'width': 305, 'height': 203, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_3_2.jpg', 'width': 640, 'height': 427, 'fallback': True}], 'classifications': [{'primary': True, 'segment': {'id': 'KZFzniwnSyZfZ7v7nJ', 'name': 'Music'}, 'genre': {'id': 'KnvZfZ7vAeA', 'name': 'Rock'}, 'subGenre': {'id': 'KZazBEonSMnZfZ7v66t', 'name': 'Mod'}, 'type': {'id': 'KZAyXgnZfZ7v7lt', 'name': 'Event Style'}, 'subType': {'id': 'KZFzBErXgnZfZ7vA6E', 'name': 'Festival'}, 'family': False}], 'upcomingEvents': {'ticketmaster': 1, '_total': 1, '_filtered': 0}, '_links': {'self': {'href': '/discovery/v2/attractions/K8vZ9174iLf?locale=en-us'}}}, {'name': 'Secret Affair', 'type': 'attraction', 'id': 'K8vZ9172zmV', 'test': False, 'url': 'https://www.ticketmaster.com/secret-affair-tickets/artist/1740289', 'locale': 'en-us', 'externalLinks': {'youtube': [{'url': 'https://www.youtube.com/channel/UC8ttdWdI15bcrMCAR3ySpLw'}], 'twitter': [{'url': 'https://twitter.com/SecretAffair79'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/secret-affair/258673794'}], 'spotify': [{'url': 'https://open.spotify.com/artist/0QAboP7IkjMVbdk6htAvCL?autoplay=true'}], 'facebook': [{'url': 'https://www.facebook.com/secretaffair.official'}], 'wiki': [{'url': 'https://en.wikipedia.org/wiki/Secret_Affair'}], 'instagram': [{'url': 'https://www.instagram.com/secretaffairofficial/'}], 'musicbrainz': [{'id': 'd5117a22-1cf3-46c8-8b6e-5417a04e8c8a', 'url': 'https://musicbrainz.org/artist/d5117a22-1cf3-46c8-8b6e-5417a04e8c8a'}], 'homepage': [{'url': 'http://www.secretaffair.info/'}]}, 'images': [{'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_LANDSCAPE_16_9.jpg', 'width': 1136, 'height': 639, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_3_2.jpg', 'width': 1024, 'height': 683, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_LARGE_16_9.jpg', 'width': 2048, 'height': 1152, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_EVENT_DETAIL_PAGE_16_9.jpg', 'width': 205, 'height': 115, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg', 'width': 640, 'height': 360, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_16_9.jpg', 'width': 1024, 'height': 576, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RECOMENDATION_16_9.jpg', 'width': 100, 'height': 56, 'fallback': True}, {'ratio': '4_3', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_CUSTOM.jpg', 'width': 305, 'height': 225, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_ARTIST_PAGE_3_2.jpg', 'width': 305, 'height': 203, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_3_2.jpg', 'width': 640, 'height': 427, 'fallback': True}], 'classifications': [{'primary': True, 'segment': {'id': 'KZFzniwnSyZfZ7v7nJ', 'name': 'Music'}, 'genre': {'id': 'KnvZfZ7vAeA', 'name': 'Rock'}, 'subGenre': {'id': 'KZazBEonSMnZfZ7v6F1', 'name': 'Pop'}, 'type': {'id': 'KZAyXgnZfZ7v7nI', 'name': 'Undefined'}, 'subType': {'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}, 'family': False}], 'upcomingEvents': {'universe': 2, 'ticketmaster': 1, '_total': 3, '_filtered': 0}, '_links': {'self': {'href': '/discovery/v2/attractions/K8vZ9172zmV?locale=en-us'}}}, {'name': 'Squire', 'type': 'attraction', 'id': 'K8vZ917oo9V', 'test': False, 'url': 'https://www.ticketmaster.com/squire-tickets/artist/1872423', 'locale': 'en-us', 'images': [{'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_LANDSCAPE_16_9.jpg', 'width': 1136, 'height': 639, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_3_2.jpg', 'width': 1024, 'height': 683, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_LARGE_16_9.jpg', 'width': 2048, 'height': 1152, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_EVENT_DETAIL_PAGE_16_9.jpg', 'width': 205, 'height': 115, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg', 'width': 640, 'height': 360, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_TABLET_LANDSCAPE_16_9.jpg', 'width': 1024, 'height': 576, 'fallback': True}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RECOMENDATION_16_9.jpg', 'width': 100, 'height': 56, 'fallback': True}, {'ratio': '4_3', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_CUSTOM.jpg', 'width': 305, 'height': 225, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_ARTIST_PAGE_3_2.jpg', 'width': 305, 'height': 203, 'fallback': True}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_3_2.jpg', 'width': 640, 'height': 427, 'fallback': True}], 'classifications': [{'primary': True, 'segment': {'id': 'KZFzniwnSyZfZ7v7nJ', 'name': 'Music'}, 'genre': {'id': 'KnvZfZ7vAeA', 'name': 'Rock'}, 'subGenre': {'id': 'KZazBEonSMnZfZ7v6dt', 'name': 'Alternative Rock'}, 'type': {'id': 'KZAyXgnZfZ7v7nI', 'name': 'Undefined'}, 'subType': {'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}, 'family': False}], 'upcomingEvents': {'ticketmaster': 1, '_total': 1, '_filtered': 0}, '_links': {'self': {'href': '/discovery/v2/attractions/K8vZ917oo9V?locale=en-us'}}}, {'name': 'The Vapors', 'type': 'attraction', 'id': 'K8vZ9179FS0', 'test': False, 'url': 'https://www.ticketmaster.com/the-vapors-tickets/artist/2509077', 'locale': 'en-us', 'externalLinks': {'youtube': [{'url': 'https://www.youtube.com/channel/UCBsSXSRBgUaK_-rhYmeLFHA'}], 'twitter': [{'url': 'https://mobile.twitter.com/vaporsofficial'}], 'itunes': [{'url': 'https://music.apple.com/us/artist/the-vapors/18622460'}], 'facebook': [{'url': 'https://www.facebook.com/TheVaporsOfficial'}], 'spotify': [{'url': 'https://open.spotify.com/artist/4K3NWDwBIxgktui14SccR2'}], 'musicbrainz': [{'id': 'e389160d-6d98-4657-9a75-9229b41621bc', 'url': 'https://musicbrainz.org/artist/e389160d-6d98-4657-9a75-9229b41621bc'}], 'instagram': [{'url': 'https://www.instagram.com/thevaporsofficial/'}], 'homepage': [{'url': 'http://www.thevapors.co.uk'}]}, 'images': [{'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/a/942/7782e4c8-2feb-4678-92da-124aafb70942_RETINA_PORTRAIT_16_9.jpg', 'width': 640, 'height': 360, 'fallback': False}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/a/942/7782e4c8-2feb-4678-92da-124aafb70942_RECOMENDATION_16_9.jpg', 'width': 100, 'height': 56, 'fallback': False}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/a/942/7782e4c8-2feb-4678-92da-124aafb70942_ARTIST_PAGE_3_2.jpg', 'width': 305, 'height': 203, 'fallback': False}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/a/942/7782e4c8-2feb-4678-92da-124aafb70942_TABLET_LANDSCAPE_3_2.jpg', 'width': 1024, 'height': 683, 'fallback': False}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/a/942/7782e4c8-2feb-4678-92da-124aafb70942_TABLET_LANDSCAPE_LARGE_16_9.jpg', 'width': 2048, 'height': 1152, 'fallback': False}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/a/942/7782e4c8-2feb-4678-92da-124aafb70942_TABLET_LANDSCAPE_16_9.jpg', 'width': 1024, 'height': 576, 'fallback': False}, {'ratio': '3_2', 'url': 'https://s1.ticketm.net/dam/a/942/7782e4c8-2feb-4678-92da-124aafb70942_RETINA_PORTRAIT_3_2.jpg', 'width': 640, 'height': 427, 'fallback': False}, {'url': 'https://s1.ticketm.net/dam/a/942/7782e4c8-2feb-4678-92da-124aafb70942_SOURCE', 'width': 2426, 'height': 1900, 'fallback': False}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/uk/dbimages/61389a.jpg', 'width': 205, 'height': 115, 'fallback': False}, {'ratio': '16_9', 'url': 'https://s1.ticketm.net/dam/a/942/7782e4c8-2feb-4678-92da-124aafb70942_RETINA_LANDSCAPE_16_9.jpg', 'width': 1136, 'height': 639, 'fallback': False}, {'ratio': '4_3', 'url': 'https://s1.ticketm.net/uk/dbimages/61388a.jpg', 'width': 305, 'height': 225, 'fallback': False}], 'classifications': [{'primary': True, 'segment': {'id': 'KZFzniwnSyZfZ7v7nJ', 'name': 'Music'}, 'genre': {'id': 'KnvZfZ7vAev', 'name': 'Pop'}, 'subGenre': {'id': 'KZazBEonSMnZfZ7vkEI', 'name': 'New Wave'}, 'type': {'id': 'KZAyXgnZfZ7v7l1', 'name': 'Group'}, 'subType': {'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}, 'family': False}], 'upcomingEvents': {'ticketmaster': 4, 'ticketweb': 1, '_total': 5, '_filtered': 0}, '_links': {'self': {'href': '/discovery/v2/attractions/K8vZ9179FS0?locale=en-us'}}}]}",,,,,,,,,,,
